Review_ID,Date,Review_Text,Rating,Sentiment_Label
REV_0428,2025-02-02,The carpet was old but the breakfast was clean,3,Neutral
REV_0429,2025-04-23,The elevator was old and the bathroom was rude,2,Negative
REV_0430,2025-01-19,The staff was amazing. the breakfast was excellent,5,Positive
REV_0431,2025-06-29,The bathroom was rude and the ac was old,1,Negative
REV_0432,2025-01-17,The view was fast. the pool was friendly,4,Positive
REV_0433,2025-02-22,The check-in was expensive and the check-in was loud,2,Negative
REV_0434,2025-04-04,The bathroom was slow and the ac was dirty,1,Negative
REV_0435,2025-03-25,The pool was comfortable,4,Positive
REV_0436,2025-04-21,The staff was delicious,4,Positive
REV_0437,2025-02-17,The carpet was smelly and the price was expensive,2,Negative
REV_0438,2025-02-17,The breakfast was fast,5,Positive
REV_0439,2025-05-31,"The location was amazing. However, the bed was friendly",4,Positive
REV_0440,2025-03-25,The carpet was expensive but the room was delicious,3,Neutral
REV_0441,2025-01-22,The elevator was dirty and the price was expensive,1,Negative
REV_0442,2025-01-04,The location was friendly,4,Positive
REV_0443,2025-05-03,The check-in was expensive and the check-in was old,2,Negative
REV_0444,2025-04-14,"The bed was great. However, the staff was great",5,Positive
REV_0445,2025-04-23,The room was comfortable,5,Positive
REV_0446,2025-01-01,The carpet was rude but the pool was excellent,3,Neutral
REV_0447,2025-06-08,The pool was great,4,Positive
REV_0448,2025-05-11,The breakfast was friendly,4,Positive
REV_0449,2025-06-12,The pool was comfortable,5,Positive
REV_0450,2025-03-26,The price was expensive and the ac was old,1,Negative
REV_0451,2025-06-08,"The wifi was comfortable. However, the wifi was friendly",5,Positive
REV_0452,2025-01-17,The noise was old and the carpet was expensive,1,Negative
REV_0453,2025-06-12,The price was rude and the bathroom was rude,1,Negative
REV_0454,2025-06-25,The price was old and the check-in was broken,2,Negative
REV_0455,2025-05-04,The carpet was expensive and the check-in was slow,1,Negative
REV_0456,2025-06-05,The price was slow and the bathroom was broken,1,Negative
REV_0457,2025-05-15,The bathroom was expensive but the view was excellent,3,Neutral
REV_0458,2025-03-09,The pool was great. the room was great,4,Positive
REV_0459,2025-03-03,The carpet was smelly but the room was excellent,3,Neutral
REV_0460,2025-06-19,The elevator was loud but the room was great,3,Neutral
REV_0461,2025-02-24,The room was great,5,Positive
REV_0462,2025-03-29,The noise was broken and the elevator was rude,1,Negative
REV_0463,2025-03-31,The noise was rude but the view was comfortable,3,Neutral
REV_0464,2025-03-09,The staff was amazing,5,Positive
REV_0465,2025-04-29,The check-in was broken and the bathroom was expensive,2,Negative
REV_0466,2025-02-06,The room was delicious,4,Positive
REV_0467,2025-02-03,The price was old and the price was loud,1,Negative
REV_0468,2025-04-26,The staff was excellent but the pool was amazing,4,Positive
REV_0469,2025-02-11,The elevator was broken and the check-in was dirty,2,Negative
REV_0470,2025-01-13,The noise was loud and the elevator was broken,2,Negative
REV_0471,2025-01-23,The elevator was loud but the pool was clean,3,Neutral
REV_0472,2025-06-24,The breakfast was comfortable,4,Positive
REV_0473,2025-06-05,"The bed was amazing. However, the wifi was comfortable",4,Positive
REV_0474,2025-03-29,The pool was excellent,4,Positive
REV_0475,2025-05-08,The ac was rude and the elevator was smelly,1,Negative
REV_0476,2025-05-10,The staff was comfortable. the location was great,5,Positive
REV_0477,2025-06-08,The breakfast was amazing,5,Positive
REV_0478,2025-06-22,The ac was expensive but the staff was excellent,3,Neutral
REV_0479,2025-02-06,The noise was expensive and the price was slow,1,Negative
REV_0480,2025-01-27,The pool was comfortable but the location was excellent,4,Positive
REV_0481,2025-05-01,The ac was expensive and the check-in was old,2,Negative
REV_0482,2025-02-26,The bed was friendly,5,Positive
REV_0483,2025-05-23,The room was great,4,Positive
REV_0484,2025-06-29,The carpet was loud but the wifi was amazing,3,Neutral
REV_0485,2025-06-04,The bathroom was rude and the check-in was loud,1,Negative
REV_0486,2025-01-22,The breakfast was friendly,4,Positive
REV_0487,2025-04-01,The price was broken but the wifi was comfortable,3,Neutral
REV_0488,2025-03-12,The carpet was old and the elevator was smelly,2,Negative
REV_0489,2025-06-05,The ac was slow and the elevator was smelly,2,Negative
REV_0490,2025-02-07,The room was friendly but the view was fast,4,Positive
REV_0491,2025-01-18,"The wifi was fast. However, the bed was fast",5,Positive
REV_0492,2025-03-06,The ac was loud but the location was amazing,3,Neutral
REV_0493,2025-03-27,The bathroom was loud but the breakfast was fast,3,Neutral
REV_0494,2025-01-14,The location was excellent. the bed was delicious,5,Positive
REV_0495,2025-05-08,The room was fast,5,Positive
REV_0496,2025-01-30,The ac was rude but the room was amazing,3,Neutral
REV_0497,2025-06-01,"The bed was fast. However, the breakfast was amazing",4,Positive
REV_0498,2025-04-23,The price was slow but the bed was excellent,3,Neutral
REV_0499,2025-01-09,The price was expensive but the bed was amazing,3,Neutral
REV_0500,2025-01-31,The check-in was slow and the noise was loud,1,Negative
REV_0501,2025-01-15,The wifi was comfortable. the staff was fast,4,Positive
REV_0502,2025-06-27,The staff was clean but the staff was excellent,5,Positive
REV_0503,2025-06-14,The breakfast was fast,5,Positive
REV_0504,2025-04-26,The room was great,4,Positive
REV_0505,2025-05-30,The room was delicious,5,Positive
REV_0506,2025-01-16,The elevator was smelly and the bathroom was loud,2,Negative
REV_0507,2025-03-19,The elevator was old but the view was friendly,3,Neutral
REV_0508,2025-05-08,The room was comfortable,5,Positive
REV_0509,2025-06-26,The ac was old but the staff was fast,3,Neutral
REV_0510,2025-05-15,The elevator was slow and the noise was slow,1,Negative
REV_0511,2025-02-05,"The staff was friendly. However, the breakfast was great",5,Positive
REV_0512,2025-04-03,The noise was expensive and the price was broken,1,Negative
REV_0513,2025-06-25,The staff was fast,4,Positive
REV_0514,2025-06-20,The breakfast was great and the staff was comfortable,5,Positive
REV_0515,2025-02-14,The bathroom was old and the check-in was smelly,1,Negative
REV_0516,2025-06-10,The price was loud and the check-in was rude,2,Negative
REV_0517,2025-05-22,The staff was excellent,5,Positive
REV_0518,2025-05-30,The staff was amazing. the view was amazing,4,Positive
REV_0519,2025-02-26,The breakfast was clean. the staff was delicious,5,Positive
REV_0520,2025-01-08,The location was fast,5,Positive
REV_0521,2025-01-16,The location was amazing,4,Positive
REV_0522,2025-06-06,The pool was great,5,Positive
REV_0523,2025-03-27,The elevator was slow but the wifi was amazing,3,Neutral
REV_0524,2025-06-20,The carpet was old and the check-in was expensive,1,Negative
REV_0525,2025-02-28,The wifi was delicious but the wifi was great,5,Positive
REV_0526,2025-03-13,The wifi was clean,4,Positive
REV_0527,2025-05-15,The staff was great. the pool was great,4,Positive
REV_0528,2025-05-23,The location was great. the wifi was great,5,Positive
REV_0529,2025-02-11,The noise was rude and the price was dirty,1,Negative
REV_0530,2025-01-21,The breakfast was friendly and the staff was friendly,4,Positive
REV_0531,2025-05-02,The wifi was excellent,5,Positive
REV_0532,2025-04-14,The breakfast was delicious,4,Positive
REV_0533,2025-06-19,The bed was excellent,5,Positive
REV_0534,2025-01-20,The carpet was loud but the room was comfortable,3,Neutral
REV_0535,2025-04-27,The ac was loud but the staff was amazing,3,Neutral
REV_0536,2025-04-10,The staff was delicious but the view was clean,4,Positive
REV_0537,2025-06-26,The elevator was slow but the bed was great,3,Neutral
REV_0538,2025-02-23,The view was amazing but the staff was friendly,4,Positive
REV_0539,2025-04-19,The view was friendly,5,Positive
REV_0540,2025-03-16,The wifi was amazing,5,Positive
REV_0541,2025-02-18,The pool was fast,5,Positive
REV_0542,2025-01-22,The view was fast. the pool was fast,5,Positive
REV_0543,2025-06-19,The check-in was old and the elevator was rude,1,Negative
REV_0544,2025-05-21,The breakfast was delicious,5,Positive
REV_0545,2025-04-20,The bathroom was broken and the elevator was expensive,2,Negative
REV_0546,2025-03-19,The carpet was broken and the price was old,2,Negative
REV_0547,2025-05-31,The breakfast was friendly and the breakfast was comfortable,4,Positive
REV_0548,2025-03-03,The view was clean,4,Positive
REV_0549,2025-06-14,The price was old and the carpet was broken,2,Negative
REV_0550,2025-06-19,The price was expensive but the location was delicious,3,Neutral
REV_0551,2025-05-12,"The bed was amazing. However, the pool was comfortable",5,Positive
REV_0552,2025-03-15,The check-in was broken and the check-in was rude,2,Negative
REV_0553,2025-04-29,The location was amazing. the bed was clean,5,Positive
REV_0554,2025-03-17,The noise was slow and the check-in was loud,2,Negative
REV_0555,2025-01-02,The staff was comfortable and the staff was fast,4,Positive
REV_0556,2025-05-21,The breakfast was amazing but the room was friendly,5,Positive
REV_0557,2025-02-26,The noise was broken and the ac was loud,1,Negative
REV_0558,2025-04-04,The view was excellent,4,Positive
REV_0559,2025-01-03,The view was fast,4,Positive
REV_0560,2025-03-11,The bed was great,5,Positive
REV_0561,2025-02-01,The bed was friendly. the pool was clean,4,Positive
REV_0562,2025-05-02,The location was excellent but the breakfast was excellent,5,Positive
REV_0563,2025-06-15,The check-in was dirty but the staff was amazing,3,Neutral
REV_0564,2025-05-30,The bathroom was loud but the room was excellent,3,Neutral
REV_0565,2025-01-08,The price was slow and the carpet was dirty,2,Negative
REV_0566,2025-02-19,The staff was friendly and the wifi was delicious,4,Positive
REV_0567,2025-04-28,The bathroom was broken but the wifi was amazing,3,Neutral
REV_0568,2025-03-10,The wifi was great and the room was delicious,5,Positive
REV_0569,2025-01-02,The wifi was fast. the staff was excellent,5,Positive
REV_0570,2025-05-25,The staff was fast and the staff was delicious,5,Positive
REV_0571,2025-01-12,The bathroom was old and the bathroom was smelly,1,Negative
REV_0572,2025-01-06,The carpet was broken and the bathroom was old,2,Negative
REV_0573,2025-05-17,The view was clean,5,Positive
REV_0574,2025-01-30,The noise was old but the pool was clean,3,Neutral
REV_0575,2025-01-10,The breakfast was friendly but the room was clean,4,Positive
REV_0576,2025-03-25,The wifi was clean but the wifi was comfortable,5,Positive
REV_0577,2025-02-20,The bathroom was old but the pool was comfortable,3,Neutral
REV_0578,2025-03-02,The pool was amazing but the pool was great,5,Positive
REV_0579,2025-06-22,The wifi was clean. the bed was excellent,4,Positive
REV_0580,2025-05-22,The price was old and the price was old,2,Negative
REV_0581,2025-03-23,The price was expensive and the carpet was old,2,Negative
REV_0582,2025-01-12,The noise was loud and the carpet was dirty,1,Negative
REV_0583,2025-02-05,The price was broken but the pool was comfortable,3,Neutral
REV_0584,2025-05-25,The bathroom was rude but the bed was delicious,3,Neutral
REV_0585,2025-04-02,The bed was fast but the view was excellent,5,Positive
REV_0586,2025-05-07,The noise was loud but the wifi was great,3,Neutral
REV_0587,2025-01-29,The noise was old and the ac was expensive,2,Negative
REV_0588,2025-06-23,The wifi was friendly but the bed was fast,4,Positive
REV_0589,2025-05-19,The noise was smelly and the ac was loud,1,Negative
REV_0590,2025-04-25,The room was amazing,4,Positive
REV_0591,2025-06-27,The wifi was comfortable,4,Positive
REV_0592,2025-02-22,The breakfast was clean. the staff was great,5,Positive
REV_0593,2025-05-01,The pool was amazing,5,Positive
REV_0594,2025-01-05,The check-in was broken and the bathroom was rude,1,Negative
REV_0595,2025-06-08,The location was comfortable but the bed was friendly,4,Positive
REV_0596,2025-01-01,The bathroom was loud and the noise was rude,1,Negative
REV_0597,2025-05-09,The bathroom was smelly and the carpet was loud,2,Negative
REV_0598,2025-03-21,The price was smelly and the check-in was dirty,2,Negative
REV_0599,2025-04-03,The check-in was broken and the elevator was broken,2,Negative
REV_0600,2025-04-29,The price was broken but the location was delicious,3,Neutral
REV_0601,2025-02-23,The noise was expensive and the carpet was old,1,Negative
REV_0602,2025-05-23,The bathroom was loud and the noise was smelly,2,Negative
REV_0603,2025-05-02,The staff was friendly,5,Positive
REV_0604,2025-01-19,The room was amazing,5,Positive
REV_0605,2025-02-03,The bed was excellent. the pool was friendly,4,Positive
REV_0606,2025-01-04,The room was fast,4,Positive
REV_0607,2025-06-10,The location was clean. the pool was comfortable,5,Positive
REV_0608,2025-01-05,The bed was clean,4,Positive
REV_0609,2025-05-05,The location was amazing and the pool was friendly,5,Positive
REV_0610,2025-02-26,"The pool was excellent. However, the bed was comfortable",4,Positive
REV_0611,2025-05-21,The noise was expensive and the carpet was dirty,2,Negative
REV_0612,2025-01-25,The room was excellent,5,Positive
REV_0613,2025-02-28,The price was broken but the bed was clean,3,Neutral
REV_0614,2025-06-25,The ac was expensive and the price was old,2,Negative
REV_0615,2025-04-26,The wifi was amazing and the view was amazing,5,Positive
REV_0616,2025-04-20,The view was excellent. the room was clean,5,Positive
REV_0617,2025-02-01,The wifi was fast,5,Positive
REV_0618,2025-06-28,The staff was great but the pool was excellent,5,Positive
REV_0619,2025-02-03,The elevator was broken and the noise was expensive,1,Negative
REV_0620,2025-06-02,The staff was fast,4,Positive
REV_0621,2025-06-23,The carpet was rude and the ac was dirty,2,Negative
REV_0622,2025-06-12,"The bed was comfortable. However, the location was great",5,Positive
REV_0623,2025-06-03,The noise was broken but the room was comfortable,3,Neutral
REV_0624,2025-02-22,The bathroom was rude and the bathroom was loud,1,Negative
REV_0625,2025-05-26,The breakfast was clean,4,Positive
REV_0626,2025-03-01,The view was friendly,4,Positive
